note,target_hz,block,elapsed_s,gesture,rms,algorithm,frequency_hz,cents
B4,493.8833012561241,8,2.1459597389984992,free sweep (31% of recording),0.01848948374390602,loiacono,494.6824775815643,2.799128994415465
B4,493.8833012561241,8,2.1459754690004047,free sweep (31% of recording),0.01848948374390602,librosa,497.2138919102183,11.635697667346385
B4,493.8833012561241,9,2.410290473999339,free sweep (35% of recording),0.01728985458612442,loiacono,500.7546038261508,23.92030739857737
B4,493.8833012561241,9,2.410306813999341,free sweep (35% of recording),0.01728985458612442,librosa,498.3300004957164,15.517487330142899
B4,493.8833012561241,10,2.680461780000769,free sweep (40% of recording),0.01714223437011242,loiacono,498.68996057224587,16.767562939865677
B4,493.8833012561241,10,2.6804854350011738,free sweep (40% of recording),0.01714223437011242,librosa,498.5628759863472,16.326324458821006
B4,493.8833012561241,11,2.94398486800128,free sweep (44% of recording),0.01680082082748413,loiacono,501.61517043306645,26.892948066092195
B4,493.8833012561241,11,2.9440019200010283,free sweep (44% of recording),0.01680082082748413,librosa,499.5177838311498,19.639021609691145
B4,493.8833012561241,12,3.2128058099988266,free sweep (48% of recording),0.015339863486588001,loiacono,497.41374385719763,12.331416321437965
B4,493.8833012561241,12,3.21282808199976,free sweep (48% of recording),0.015339863486588001,librosa,499.8373027601127,20.746059689374487
B4,493.8833012561241,13,3.477245968999341,free sweep (52% of recording),0.016141997650265694,loiacono,504.75948980998896,37.71112681152911
B4,493.8833012561241,13,3.477263362001395,free sweep (52% of recording),0.016141997650265694,librosa,502.5190680709802,30.00977992043867
B4,493.8833012561241,14,3.746676605001994,free sweep (56% of recording),0.018355170264840126,loiacono,504.7121021971467,37.5485882129865
B4,493.8833012561241,14,3.7466936470009387,free sweep (56% of recording),0.018355170264840126,librosa,500.54525841208823,23.196396554703416
B4,493.8833012561241,15,4.010812352000357,free sweep (60% of recording),0.01579427160322666,loiacono,494.7513369842667,3.0400986095515132
B4,493.8833012561241,15,4.0108289740019245,free sweep (60% of recording),0.01579427160322666,librosa,501.1492100756791,25.28402275927999
B4,493.8833012561241,16,4.280363465000846,free sweep (65% of recording),0.014914201572537422,loiacono,493.1493313417312,-2.5747354221789647
B4,493.8833012561241,16,4.280386507998628,free sweep (65% of recording),0.014914201572537422,librosa,501.2002210195219,25.460232532423763
B4,493.8833012561241,17,4.544567320001079,free sweep (69% of recording),0.016565842553973198,loiacono,495.9415304320373,7.199822537796549
B4,493.8833012561241,17,4.544590834000701,free sweep (69% of recording),0.016565842553973198,librosa,499.07418196963,18.100898484909617
B4,493.8833012561241,18,4.813759117001609,free sweep (73% of recording),0.013356073759496212,loiacono,496.4635169848727,9.021016372132847
B4,493.8833012561241,18,4.81377614899975,free sweep (73% of recording),0.013356073759496212,librosa,498.75091972152455,16.97917358677156
B4,493.8833012561241,19,5.077905064001243,free sweep (77% of recording),0.013187692500650883,loiacono,495.4267586903848,5.401922692662759
B4,493.8833012561241,19,5.077931043000717,free sweep (77% of recording),0.013187692500650883,librosa,498.6406659706248,16.5964251234587
B4,493.8833012561241,20,5.347187832001509,free sweep (81% of recording),0.012380905449390411,loiacono,499.7206604160157,20.342010687676026
B4,493.8833012561241,20,5.347210264000751,free sweep (81% of recording),0.012380905449390411,librosa,498.2494842703584,15.237745607026687
B4,493.8833012561241,21,6.960721299001307,free sweep (85% of recording),0.015104524791240692,loiacono,509.70294671095445,54.58380408653362
B4,493.8833012561241,21,6.960746325999935,free sweep (85% of recording),0.015104524791240692,librosa,504.1935409443743,35.76893521474037
B4,493.8833012561241,22,7.229960314998607,free sweep (90% of recording),0.01629607006907463,loiacono,496.45145679955345,8.97896039752262
B4,493.8833012561241,22,7.229979210002057,free sweep (90% of recording),0.01629607006907463,librosa,504.1655652935136,35.67287340694265
B4,493.8833012561241,23,7.493799554998986,free sweep (94% of recording),0.013085056096315384,loiacono,502.43439846806206,29.718059149835195
B4,493.8833012561241,23,7.493821605999983,free sweep (94% of recording),0.013085056096315384,librosa,502.9527059848193,31.503066529413584
B4,493.8833012561241,24,7.76314852699943,free sweep (98% of recording),0.012737227603793144,loiacono,502.8603944797817,31.18528816479183
B4,493.8833012561241,24,7.763171189999412,free sweep (98% of recording),0.012737227603793144,librosa,503.46971885352036,33.2817835745581
C5,523.2511306011972,1,0.26365611599976546,free sweep ( 2% of recording),0.011551336385309696,loiacono,495.71578582383466,-93.5883867608352
C5,523.2511306011972,1,0.2636771959987527,free sweep ( 2% of recording),0.011551336385309696,librosa,505.03002400339506,-61.36123824700957
C5,523.2511306011972,2,0.5332762170000933,free sweep ( 6% of recording),0.014728709124028683,loiacono,552.2958118546941,93.52519622273849
C5,523.2511306011972,2,0.5332937599996512,free sweep ( 6% of recording),0.014728709124028683,librosa,504.05731908031817,-64.6988688607463
C5,523.2511306011972,3,0.7967691769990779,free sweep (10% of recording),0.017004556953907013,loiacono,538.0066198835891,48.14448087806383
C5,523.2511306011972,3,0.7967916689995036,free sweep (10% of recording),0.017004556953907013,librosa,543.1595860658523,64.64713885914264
C5,523.2511306011972,4,1.0661914060001436,free sweep (15% of recording),0.017395155504345894,loiacono,534.388190932648,36.461523978146154
C5,523.2511306011972,4,1.0662081769987708,free sweep (15% of recording),0.017395155504345894,librosa,544.2081348620532,67.98599820877283
C5,523.2511306011972,5,1.330448159998923,free sweep (19% of recording),0.017668168991804123,loiacono,536.6893817098501,43.90058545889168
C5,523.2511306011972,5,1.330465261999052,free sweep (19% of recording),0.017668168991804123,librosa,545.0866251568531,70.77839691604858
C5,523.2511306011972,6,2.666311200999189,free sweep (23% of recording),0.013225083239376545,loiacono,545.4312506468711,71.87260621897714
C5,523.2511306011972,6,2.666327070997795,free sweep (23% of recording),0.013225083239376545,librosa,548.4701488657963,81.49149436496992
C5,523.2511306011972,7,2.9305207659999724,free sweep (27% of recording),0.025370746850967407,loiacono,547.1477476301696,77.31232357063554
C5,523.2511306011972,7,2.930538089000038,free sweep (27% of recording),0.025370746850967407,librosa,545.4299877535782,71.86859770938459
C5,523.2511306011972,8,3.2013966929989692,free sweep (31% of recording),0.027556700631976128,loiacono,537.909745996949,47.83272547255376
C5,523.2511306011972,8,3.201419345998147,free sweep (31% of recording),0.027556700631976128,librosa,544.6247569785514,69.3108487607369
C5,523.2511306011972,9,3.4645429919983144,free sweep (35% of recording),0.02872893214225769,loiacono,537.0378691029473,45.02435923165895
C5,523.2511306011972,9,3.464565333997598,free sweep (35% of recording),0.02872893214225769,librosa,544.4528464261052,68.76429927091148
C5,523.2511306011972,10,3.7330160589990555,free sweep (40% of recording),0.027692100033164024,loiacono,542.4712162199576,62.45167890578456
C5,523.2511306011972,10,3.7330330810000305,free sweep (40% of recording),0.027692100033164024,librosa,544.0398545441615,67.45058234532996
C5,523.2511306011972,11,3.998639887999161,free sweep (44% of recording),0.02206389792263508,loiacono,543.8450616813084,66.83060492812196
C5,523.2511306011972,11,3.9986564189966884,free sweep (44% of recording),0.02206389792263508,librosa,543.409232775415,65.44266489291611
C5,523.2511306011972,12,4.267190860999108,free sweep (48% of recording),0.022206613793969154,loiacono,547.2798626687397,77.73029923595152
C5,523.2511306011972,12,4.267212190999999,free sweep (48% of recording),0.022206613793969154,librosa,543.0796025582883,64.39218548725383
C5,523.2511306011972,13,4.530555829998775,free sweep (52% of recording),0.01915809139609337,loiacono,536.0914353327474,41.97067541890578
C5,523.2511306011972,13,4.530571870000131,free sweep (52% of recording),0.01915809139609337,librosa,542.5140490068018,62.58836938705872
C5,523.2511306011972,14,4.8004734279966215,free sweep (56% of recording),0.016640180721879005,loiacono,539.4725894180652,52.85536145389525
C5,523.2511306011972,14,4.80048991899821,free sweep (56% of recording),0.016640180721879005,librosa,541.9135770976122,60.6711229135857
C5,523.2511306011972,15,5.064869050998823,free sweep (60% of recording),0.015493996441364288,loiacono,545.2829204407332,71.40173252582932
C5,523.2511306011972,15,5.064886242998909,free sweep (60% of recording),0.015493996441364288,librosa,541.1535730910724,58.24145817991015
C5,523.2511306011972,16,5.333857634999731,free sweep (65% of recording),0.0158530343323946,loiacono,539.6169692832806,53.31863225127532
C5,523.2511306011972,16,5.333879144996899,free sweep (65% of recording),0.0158530343323946,librosa,541.7042842341486,60.002372519392175
C5,523.2511306011972,17,5.597418140998343,free sweep (69% of recording),0.016526516526937485,loiacono,537.3874673202583,46.15098262398535
C5,523.2511306011972,17,5.59743491199697,free sweep (69% of recording),0.016526516526937485,librosa,542.4381921523786,62.34628321134641
C5,523.2511306011972,18,5.867069027997786,free sweep (73% of recording),0.01594739966094494,loiacono,540.4153332020692,55.878102089944534
C5,523.2511306011972,18,5.867085788999248,free sweep (73% of recording),0.01594739966094494,librosa,541.4582760434796,59.21597576053532
C5,523.2511306011972,19,6.131374540997058,free sweep (77% of recording),0.016252050176262856,loiacono,545.4225052256094,71.84484746400071
C5,523.2511306011972,19,6.131391392998921,free sweep (77% of recording),0.016252050176262856,librosa,539.9444808674305,54.36905735354189
C5,523.2511306011972,20,6.400475695998466,free sweep (81% of recording),0.015134666115045547,loiacono,539.6206498350883,53.33044039527633
C5,523.2511306011972,20,6.400498788996629,free sweep (81% of recording),0.015134666115045547,librosa,541.133611227843,58.17759591153947
C5,523.2511306011972,21,6.664624986999115,free sweep (85% of recording),0.014633484184741974,loiacono,541.7756294806159,60.23036995347116
C5,523.2511306011972,21,6.664647698999033,free sweep (85% of recording),0.014633484184741974,librosa,540.8154180571862,57.15930974057787
C5,523.2511306011972,22,6.934018008996645,free sweep (90% of recording),0.018680047243833542,loiacono,537.7374392031878,47.27807633685052
C5,523.2511306011972,22,6.934040041000117,free sweep (90% of recording),0.018680047243833542,librosa,541.7511293114002,60.1520783435649
C5,523.2511306011972,23,7.199354497999593,free sweep (94% of recording),0.020537041127681732,loiacono,538.707893966552,50.3996185700099
C5,523.2511306011972,23,7.199376930999279,free sweep (94% of recording),0.020537041127681732,librosa,541.4983617630267,59.34413927174213
C5,523.2511306011972,24,7.4670972139974765,free sweep (98% of recording),0.014481318183243275,loiacono,549.125493141114,83.55883941389502
C5,523.2511306011972,24,7.46713342199655,free sweep (98% of recording),0.014481318183243275,librosa,540.3364226730864,55.62529177692894
D5,587.3295358348151,1,0.26944016099878354,free sweep ( 2% of recording),0.014551601372659206,loiacono,610.5185007060635,67.03778860045425
D5,587.3295358348151,1,0.2694623719980882,free sweep ( 2% of recording),0.014551601372659206,librosa,608.9638443596939,62.623660802012324
D5,587.3295358348151,2,0.5455602589972841,free sweep ( 6% of recording),0.017350703477859497,loiacono,609.7540758172763,64.86876736045544
D5,587.3295358348151,2,0.5455837929985137,free sweep ( 6% of recording),0.017350703477859497,librosa,610.3553051797147,66.57495673004964
D5,587.3295358348151,3,1.8941845249973994,free sweep (10% of recording),0.026538759469985962,loiacono,614.5138062456251,78.33028018833204
D5,587.3295358348151,3,1.8942009359998337,free sweep (10% of recording),0.026538759469985962,librosa,611.4734117164115,69.74349356402885
D5,587.3295358348151,4,2.1591024169974844,free sweep (15% of recording),0.03596868738532066,loiacono,605.9900484297177,54.148693840958224
D5,587.3295358348151,4,2.159126862999983,free sweep (15% of recording),0.03596868738532066,librosa,613.0061888971209,74.07773878880015
D5,587.3295358348151,5,2.427615667998907,free sweep (19% of recording),0.03664268180727959,loiacono,612.5887820068806,72.89850900115574
D5,587.3295358348151,5,2.427632378999988,free sweep (19% of recording),0.03664268180727959,librosa,608.524496151872,61.37417925137203
D5,587.3295358348151,6,2.691690657997242,free sweep (23% of recording),0.03266581520438194,loiacono,613.0520272046056,74.20718914876515
D5,587.3295358348151,6,2.6917074989978573,free sweep (23% of recording),0.03266581520438194,librosa,609.3654618795485,63.76504999243624
D5,587.3295358348151,7,2.961657206000382,free sweep (27% of recording),0.03279947116971016,loiacono,613.6530818273249,75.90371148948171
D5,587.3295358348151,7,2.961673025998607,free sweep (27% of recording),0.03279947116971016,librosa,610.0363065883428,65.66990095903374
D5,587.3295358348151,8,3.2261551909978152,free sweep (31% of recording),0.036654628813266754,loiacono,607.5954246933276,58.72897884243963
D5,587.3295358348151,8,3.2261783339999965,free sweep (31% of recording),0.036654628813266754,librosa,610.8946053695054,68.1039720509253
D5,587.3295358348151,9,3.495743789997505,free sweep (35% of recording),0.04146968200802803,loiacono,605.2652088688295,52.07668289173662
D5,587.3295358348151,9,3.4957672439995804,free sweep (35% of recording),0.04146968200802803,librosa,611.259406708361,69.13748584949272
D5,587.3295358348151,10,3.764624379997258,free sweep (40% of recording),0.03505335748195648,loiacono,612.9522358525687,73.92535948138801
D5,587.3295358348151,10,3.764640829998825,free sweep (40% of recording),0.03505335748195648,librosa,609.2986947589807,63.57535127688556
D5,587.3295358348151,11,4.033104697999079,free sweep (44% of recording),0.034974001348018646,loiacono,608.8573916436143,62.32099804377877
D5,587.3295358348151,11,4.033121950997156,free sweep (44% of recording),0.034974001348018646,librosa,608.3012419576818,60.738911184941465
D5,587.3295358348151,12,4.29769763999866,free sweep (48% of recording),0.035611413419246674,loiacono,599.4666080494328,35.411044021229166
D5,587.3295358348151,12,4.297713951000333,free sweep (48% of recording),0.035611413419246674,librosa,608.6854788255118,61.83210958922561
D5,587.3295358348151,13,4.568005348999577,free sweep (52% of recording),0.031996943056583405,loiacono,610.4695882902488,66.89908316919116
D5,587.3295358348151,13,4.568022379997274,free sweep (52% of recording),0.031996943056583405,librosa,608.3082364042475,60.75881736562565
D5,587.3295358348151,14,4.843622902997595,free sweep (56% of recording),0.03742489963769913,loiacono,614.3446782166084,77.85374003657932
D5,587.3295358348151,14,4.843640245999268,free sweep (56% of recording),0.03742489963769913,librosa,608.4252063469437,61.09167966893993
D5,587.3295358348151,15,5.108885591998842,free sweep (60% of recording),0.03880714997649193,loiacono,616.1872939339175,83.03849187660859
D5,587.3295358348151,15,5.108903234999161,free sweep (60% of recording),0.03880714997649193,librosa,608.0156407564245,59.925895201714106
D5,587.3295358348151,16,5.378115196999715,free sweep (65% of recording),0.0323292538523674,loiacono,610.715509989244,67.59635342749965
D5,587.3295358348151,16,5.378138541000226,free sweep (65% of recording),0.0323292538523674,librosa,608.0540685630353,60.03530920446072
D5,587.3295358348151,17,5.653747257998475,free sweep (69% of recording),0.03316747024655342,loiacono,607.5825723671433,58.69235805971541
D5,587.3295358348151,17,5.653764219998266,free sweep (69% of recording),0.03316747024655342,librosa,608.8886979997869,62.41001270821675
D5,587.3295358348151,18,5.917902958997729,free sweep (73% of recording),0.04325718432664871,loiacono,605.9891363468407,54.14608813790286
