note,target_hz,block,elapsed_s,gesture,rms,algorithm,frequency_hz,cents
G4,391.99543598174927,10,2.6660926309996285,free sweep (40% of recording),0.03052861988544464,librosa,395.03767397392755,13.384067742091704
G4,391.99543598174927,11,2.932958980993135,free sweep (44% of recording),0.03004050813615322,loiacono,396.7735670572377,20.974871888962067
G4,391.99543598174927,11,2.932980420999229,free sweep (44% of recording),0.03004050813615322,librosa,394.30896631828773,10.187591569887003
G4,391.99543598174927,12,3.199264928000048,free sweep (48% of recording),0.02996056154370308,loiacono,395.62819071582345,15.970047296424116
G4,391.99543598174927,12,3.1992814589757472,free sweep (48% of recording),0.02996056154370308,librosa,394.27675336618404,10.04615314882033
G4,391.99543598174927,13,3.466370656999061,free sweep (52% of recording),0.029556578025221825,loiacono,395.93480897803937,17.311262088850405
G4,391.99543598174927,13,3.46639395999955,free sweep (52% of recording),0.029556578025221825,librosa,393.8600437025366,8.21545059010218
G4,391.99543598174927,14,3.732231468980899,free sweep (56% of recording),0.030544692650437355,loiacono,395.6792367992905,16.1934060437814
G4,391.99543598174927,14,3.7322483209718484,free sweep (56% of recording),0.030544692650437355,librosa,394.1298758433295,9.401106894440174
G4,391.99543598174927,15,3.999812869995367,free sweep (60% of recording),0.030012264847755432,loiacono,391.64006897478583,-1.570177718217234
G4,391.99543598174927,15,3.9998365239880513,free sweep (60% of recording),0.030012264847755432,librosa,393.7102378066862,7.556845061519043
G4,391.99543598174927,16,4.265483764989767,free sweep (65% of recording),0.029962999746203423,loiacono,392.67367300075273,2.9928215590856477
G4,391.99543598174927,16,4.265500686975429,free sweep (65% of recording),0.029962999746203423,librosa,393.5969087588778,7.058439557325989
G4,391.99543598174927,17,4.532296712975949,free sweep (69% of recording),0.029924916103482246,loiacono,391.1963425826896,-3.5327699262306553
G4,391.99543598174927,17,4.5323141559783835,free sweep (69% of recording),0.029924916103482246,librosa,393.0000594605476,4.431208414875669
G4,391.99543598174927,18,4.799212203972274,free sweep (73% of recording),0.031037593260407448,loiacono,395.2658384002575,14.38369896841953
G4,391.99543598174927,18,4.799228654999752,free sweep (73% of recording),0.031037593260407448,librosa,393.34738028959043,5.9605417703251105
G4,391.99543598174927,19,5.065819484996609,free sweep (77% of recording),0.03087030164897442,loiacono,395.9347201607083,17.31087373298621
G4,391.99543598174927,19,5.065837278991239,free sweep (77% of recording),0.03087030164897442,librosa,393.0265930617778,4.548089626890892
G4,391.99543598174927,20,5.3343999089847784,free sweep (81% of recording),0.030748048797249794,loiacono,389.8575915798648,-9.467554933157693
G4,391.99543598174927,20,5.3344237839919515,free sweep (81% of recording),0.030748048797249794,librosa,392.9794504195271,4.340419601445004
G4,391.99543598174927,21,5.604363188991556,free sweep (85% of recording),0.025512469932436943,loiacono,388.31130540801695,-16.347775420071205
G4,391.99543598174927,21,5.6043807119713165,free sweep (85% of recording),0.025512469932436943,librosa,390.4486855656104,-6.844681684457293
G4,391.99543598174927,22,5.8712542339926586,free sweep (90% of recording),0.029884781688451767,loiacono,400.6765657404022,37.921531975923266
G4,391.99543598174927,22,5.871271095995326,free sweep (90% of recording),0.029884781688451767,librosa,391.0734332263592,-4.076789063769105
G4,391.99543598174927,23,6.137942376983119,free sweep (94% of recording),0.004270529840141535,loiacono,392.44539332458686,1.9860811137798158
G4,391.99543598174927,23,6.137959198997123,free sweep (94% of recording),0.004270529840141535,librosa,396.6517417727156,20.44323247713047
G4,391.99543598174927,24,6.9377694629947655,free sweep (98% of recording),0.02816309779882431,loiacono,392.5439639168773,2.4208609357802904
G4,391.99543598174927,24,6.937786383990897,free sweep (98% of recording),0.02816309779882431,librosa,403.82601694179596,51.47640458203613
A4,440.0,1,0.2668059929856099,free sweep ( 2% of recording),0.09990989416837692,loiacono,459.2147141155861,73.99841484712472
A4,440.0,1,0.2668227239919361,free sweep ( 2% of recording),0.09990989416837692,librosa,458.0097467712552,69.44973176342141
A4,440.0,2,0.5336981879954692,free sweep ( 6% of recording),0.10292939096689224,loiacono,458.22768542129455,70.2733235648796
A4,440.0,2,0.5337208909913898,free sweep ( 6% of recording),0.10292939096689224,librosa,458.2726177457166,70.44307445254802
A4,440.0,3,0.7999936529959086,free sweep (10% of recording),0.08437759429216385,loiacono,459.0556189970377,73.39852420687357
A4,440.0,3,0.8000104750099126,free sweep (10% of recording),0.08437759429216385,librosa,456.58487304785365,64.05544702158625
A4,440.0,4,1.0667331209988333,free sweep (15% of recording),0.07699337601661682,loiacono,451.3870852924475,44.233941832154485
A4,440.0,4,1.0667500729905441,free sweep (15% of recording),0.07699337601661682,librosa,456.01500687973714,61.89333443843828
A4,440.0,5,1.333882547012763,free sweep (19% of recording),0.0599178820848465,loiacono,456.8128952709695,64.91982365681547
A4,440.0,5,1.3339041380095296,free sweep (19% of recording),0.0599178820848465,librosa,455.5191045175995,60.00964598770536
A4,440.0,6,1.6004814819898456,free sweep (23% of recording),0.029590940102934837,loiacono,455.0568783428154,58.252029323195146
A4,440.0,6,1.6005036729911808,free sweep (23% of recording),0.029590940102934837,librosa,455.15706293931083,58.63313309996443
A4,440.0,7,1.8671750529902056,free sweep (27% of recording),0.029538951814174652,loiacono,451.94504595528895,46.37260287825233
A4,440.0,7,1.867197554995073,free sweep (27% of recording),0.029538951814174652,librosa,454.74176256432935,57.05277673608573
A4,440.0,8,2.1338348189892713,free sweep (31% of recording),0.028298115357756615,loiacono,449.407132639496,36.623397936067896
A4,440.0,8,2.1338564489851706,free sweep (31% of recording),0.028298115357756615,librosa,454.3064912236382,55.39487437493708
A4,440.0,9,2.4005251039925497,free sweep (35% of recording),0.030439384281635284,loiacono,449.9924077190084,38.87656406141924
A4,440.0,9,2.400547686003847,free sweep (35% of recording),0.030439384281635284,librosa,454.0132069474944,54.27688971913057
A4,440.0,10,2.666729205986485,free sweep (40% of recording),0.03066953830420971,loiacono,447.3824044464928,28.80599106661057
A4,440.0,10,2.666745777009055,free sweep (40% of recording),0.03066953830420971,librosa,454.0297371429899,54.33992118139534
A4,440.0,11,2.9343978360120673,free sweep (44% of recording),0.03207894042134285,loiacono,450.05476163326347,39.116438644217595
A4,440.0,11,2.9344148880045395,free sweep (44% of recording),0.03207894042134285,librosa,453.7358938753741,53.21912200070225
A4,440.0,12,3.2003321119991597,free sweep (48% of recording),0.033726148307323456,loiacono,449.03807132092,35.20109292729656
A4,440.0,12,3.200354263011832,free sweep (48% of recording),0.033726148307323456,librosa,454.341055012437,55.526582226479576
A4,440.0,13,3.466917398996884,free sweep (52% of recording),0.03202003985643387,loiacono,456.7063687179197,64.51606118813996
A4,440.0,13,3.4669351119955536,free sweep (52% of recording),0.03202003985643387,librosa,454.78981116192597,57.235691481762714
A4,440.0,14,3.733361902006436,free sweep (56% of recording),0.03146710619330406,loiacono,461.9277667479159,84.19649554233251
A4,440.0,14,3.7333788239920978,free sweep (56% of recording),0.03146710619330406,librosa,454.36081892324495,55.60188955514336
A4,440.0,15,4.000336058990797,free sweep (60% of recording),0.03210149332880974,loiacono,458.9041936078992,72.82736022268197
A4,440.0,15,4.000354282994522,free sweep (60% of recording),0.03210149332880974,librosa,454.48198509708743,56.06350295201692
A4,440.0,16,4.267043684987584,free sweep (65% of recording),0.031377822160720825,loiacono,460.9778963050141,80.63286233596021
A4,440.0,16,4.2670663069875445,free sweep (65% of recording),0.031377822160720825,librosa,453.70480976162304,53.100516176836834
A4,440.0,17,4.533599084999878,free sweep (69% of recording),0.03177756071090698,loiacono,460.1451875155151,77.50273949488505
A4,440.0,17,4.533619763999013,free sweep (69% of recording),0.03177756071090698,librosa,454.14668530629694,54.7857919140137
A4,440.0,18,4.8001039210066665,free sweep (73% of recording),0.027973178774118423,loiacono,453.065485105559,50.65927873742512
A4,440.0,18,4.800121434003813,free sweep (73% of recording),0.027973178774118423,librosa,453.04331590384106,50.57456467920255
A4,440.0,19,5.0667762299999595,free sweep (77% of recording),0.02379499189555645,loiacono,456.47481571523923,63.63809204504044
A4,440.0,19,5.066792511002859,free sweep (77% of recording),0.02379499189555645,librosa,454.27906768948134,55.29036785790777
A4,440.0,20,5.867278568010079,free sweep (81% of recording),0.012469692155718803,loiacono,461.5307899904573,82.7080481907536
A4,440.0,20,5.867300840007374,free sweep (81% of recording),0.012469692155718803,librosa,455.0159597123412,58.096350077746735
A4,440.0,21,6.1338139600120485,free sweep (85% of recording),0.07935439050197601,loiacono,460.8336205478582,80.09094004335225
A4,440.0,21,6.133836041990435,free sweep (85% of recording),0.07935439050197601,librosa,460.2874753676409,78.0379955462283
A4,440.0,22,6.40068060401245,free sweep (90% of recording),0.09176328033208847,loiacono,460.5813248068293,79.14286992484237
A4,440.0,22,6.400702254992211,free sweep (90% of recording),0.09176328033208847,librosa,461.12180307614256,81.17322972629495
A4,440.0,23,6.66736381300143,free sweep (94% of recording),0.09621746838092804,loiacono,455.69720927036013,60.6864139769103
A4,440.0,23,6.667386395012727,free sweep (94% of recording),0.09621746838092804,librosa,459.4784303644426,74.99233662524165
A4,440.0,24,6.933840935002081,free sweep (98% of recording),0.10219129920005798,loiacono,459.3557344547866,74.52997824573568
A4,440.0,24,6.933857605996309,free sweep (98% of recording),0.10219129920005798,librosa,459.56104924944043,75.3036020939448
B4,493.8833012561241,1,0.2658017539943103,free sweep ( 2% of recording),0.043698765337467194,loiacono,499.69801205068336,20.263545831443526
B4,493.8833012561241,1,0.2658179340069182,free sweep ( 2% of recording),0.043698765337467194,librosa,496.8704983174655,10.439632807067634
B4,493.8833012561241,2,0.5358528610086069,free sweep ( 6% of recording),0.04299207031726837,loiacono,496.32157280179695,8.525967429496143
B4,493.8833012561241,2,0.5358758640068118,free sweep ( 6% of recording),0.04299207031726837,librosa,497.21268244133364,11.631486449005243
B4,493.8833012561241,3,0.8047879039950203,free sweep (10% of recording),0.04392481967806816,loiacono,494.11370598639144,0.8074609910995797
B4,493.8833012561241,3,0.804811078007333,free sweep (10% of recording),0.04392481967806816,librosa,497.26650553386986,11.818881764347134
B4,493.8833012561241,4,1.0710979319992475,free sweep (15% of recording),0.04335792362689972,loiacono,498.9304627288535,17.602280274704206
B4,493.8833012561241,4,1.0711145529930945,free sweep (15% of recording),0.04335792362689972,librosa,497.60928180196095,13.01184671045789
B4,493.8833012561241,5,1.3383241389819887,free sweep (19% of recording),0.04418305680155754,loiacono,493.1004502917618,-2.7463441560037514
B4,493.8833012561241,5,1.3383472120040096,free sweep (19% of recording),0.04418305680155754,librosa,497.32119367295314,12.009268129736377
B4,493.8833012561241,6,1.604134046996478,free sweep (23% of recording),0.04449297860264778,loiacono,500.6458479298036,23.544270197469416
B4,493.8833012561241,6,1.604150667990325,free sweep (23% of recording),0.04449297860264778,librosa,496.4122588015091,8.842263068698024
B4,493.8833012561241,7,1.8707178279873915,free sweep (27% of recording),0.039383966475725174,loiacono,497.62876319352154,13.079623155634552
B4,493.8833012561241,7,1.8707361219858285,free sweep (27% of recording),0.039383966475725174,librosa,496.2364245653194,8.228933851689147
B4,493.8833012561241,8,2.938118678983301,free sweep (31% of recording),0.11911463737487793,loiacono,501.21724789428464,25.51904536491208
B4,493.8833012561241,8,2.9381370329938363,free sweep (31% of recording),0.11911463737487793,librosa,503.1300875563941,32.113531237766765
B4,493.8833012561241,9,3.204875823983457,free sweep (35% of recording),0.12585043907165527,loiacono,494.5527991506986,2.345235524356879
B4,493.8833012561241,9,3.2048987269809004,free sweep (35% of recording),0.12585043907165527,librosa,501.0065696469359,24.7911972451675
B4,493.8833012561241,10,3.4707161379919853,free sweep (40% of recording),0.0844346135854721,loiacono,498.8428357664466,17.298197610728494
B4,493.8833012561241,10,3.4707335610000882,free sweep (40% of recording),0.0844346135854721,librosa,502.10905206138773,28.596652611624688
B4,493.8833012561241,11,3.737466960999882,free sweep (44% of recording),0.13666938245296478,loiacono,501.9859249426441,28.172067554866647
B4,493.8833012561241,11,3.7374850350024644,free sweep (44% of recording),0.13666938245296478,librosa,501.11323182699834,25.159730425127837
B4,493.8833012561241,12,4.004879657004494,free sweep (48% of recording),0.12136678397655487,loiacono,495.9578046193012,7.256631583067614
B4,493.8833012561241,12,4.004901196982246,free sweep (48% of recording),0.12136678397655487,librosa,501.5604072026858,26.70393236180344
B4,493.8833012561241,13,4.2714043949963525,free sweep (52% of recording),0.07397138327360153,loiacono,506.7556309213063,44.544029007217894
B4,493.8833012561241,13,4.271426646999316,free sweep (52% of recording),0.07397138327360153,librosa,500.7969479056983,24.066695294848696
B4,493.8833012561241,14,4.539227970002685,free sweep (56% of recording),0.06846548616886139,loiacono,500.43890001183445,22.828496057843672
B4,493.8833012561241,14,4.5392524159979075,free sweep (56% of recording),0.06846548616886139,librosa,500.13152994170036,21.764843701369813
B4,493.8833012561241,15,4.810086359997513,free sweep (60% of recording),0.050554897636175156,loiacono,501.8414667330898,27.673792702341167
B4,493.8833012561241,15,4.810104964999482,free sweep (60% of recording),0.050554897636175156,librosa,499.8781052123027,20.88737709629372
B4,493.8833012561241,16,5.075991505989805,free sweep (65% of recording),0.0432002916932106,loiacono,498.0216563921149,14.445946324845398
B4,493.8833012561241,16,5.076008937990991,free sweep (65% of recording),0.0432002916932106,librosa,500.3635321279709,22.56774639775659
B4,493.8833012561241,17,5.343068579008104,free sweep (69% of recording),0.04079928249120712,loiacono,497.4500040059418,12.457614113432607
B4,493.8833012561241,17,5.343086793989642,free sweep (69% of recording),0.04079928249120712,librosa,499.62417202475393,20.007703682949685
B4,493.8833012561241,18,5.609584049991099,free sweep (73% of recording),0.03948822245001793,loiacono,496.60436053002417,9.5120868177959
B4,493.8833012561241,18,5.60960275499383,free sweep (73% of recording),0.03948822245001793,librosa,498.163039319312,14.937355077092937
B4,493.8833012561241,19,5.8771629959810525,free sweep (77% of recording),0.03864405304193497,loiacono,496.78957493573563,10.157650431208763
B4,493.8833012561241,19,5.877186419995269,free sweep (77% of recording),0.03864405304193497,librosa,497.091308723604,11.208826345644034
B4,493.8833012561241,20,6.142659003002336,free sweep (81% of recording),0.03938031569123268,loiacono,496.799957584118,10.193831960525142
B4,493.8833012561241,20,6.142676635994576,free sweep (81% of recording),0.03938031569123268,librosa,497.0307934894106,10.998055387390265
B4,493.8833012561241,21,6.40917612699559,free sweep (85% of recording),0.04204563423991203,loiacono,500.2118477166474,22.042845975664903
B4,493.8833012561241,21,6.409193609986687,free sweep (85% of recording),0.04204563423991203,librosa,498.5615289665248,16.321646995166823
B4,493.8833012561241,22,6.676393575005932,free sweep (90% of recording),0.044662974774837494,loiacono,501.5557141921219,26.687733440247964
B4,493.8833012561241,22,6.676410927990219,free sweep (90% of recording),0.044662974774837494,librosa,498.86961645494773,17.391137494757146
B4,493.8833012561241,23,6.943004714004928,free sweep (94% of recording),0.041476476937532425,loiacono,495.93848393106066,7.189187771201818
B4,493.8833012561241,23,6.943022997991648,free sweep (94% of recording),0.041476476937532425,librosa,497.18469328972344,11.534028886329464
B4,493.8833012561241,24,7.209479035984259,free sweep (98% of recording),0.04154791310429573,loiacono,498.5454259304069,16.26572897296039
B4,493.8833012561241,24,7.209502290003002,free sweep (98% of recording),0.04154791310429573,librosa,497.72635341626415,13.4191030341022
C5,523.2511306011972,1,0.26604808200499974,free sweep ( 2% of recording),0.036274638026952744,loiacono,497.34131615999655,-87.92068452378808
C5,523.2511306011972,1,0.2660654849896673,free sweep ( 2% of recording),0.036274638026952744,librosa,496.39815178882907,-91.2069357318451
C5,523.2511306011972,2,1.3328640930121765,free sweep ( 6% of recording),0.05446930229663849,loiacono,541.4212446449343,59.09756920311809
C5,523.2511306011972,2,1.3328801229945384,free sweep ( 6% of recording),0.05446930229663849,librosa,550.9093042485783,89.17356585810128
C5,523.2511306011972,3,1.5995893650106154,free sweep (10% of recording),0.02225561812520027,loiacono,545.1341195983498,70.92923608271879
C5,523.2511306011972,3,1.5996070080145728,free sweep (10% of recording),0.02225561812520027,librosa,552.5815460108207,94.42063082925685
C5,523.2511306011972,4,1.8661054339900147,free sweep (15% of recording),0.05891518294811249,loiacono,544.9150124250615,70.23325680480106
C5,523.2511306011972,4,1.8661226060066838,free sweep (15% of recording),0.05891518294811249,librosa,548.896864934268,82.83789062978684
C5,523.2511306011972,5,2.1331848000118043,free sweep (19% of recording),0.07884913682937622,loiacono,547.1515927722189,77.32448996897574
C5,523.2511306011972,5,2.13320785301039,free sweep (19% of recording),0.07884913682937622,librosa,547.7210295776866,79.1252994059488
C5,523.2511306011972,6,2.3993448610126507,free sweep (23% of recording),0.09716998040676117,loiacono,542.2937664934548,61.88527601455006
C5,523.2511306011972,6,2.399362675001612,free sweep (23% of recording),0.09716998040676117,librosa,547.024530478622,76.92240740595479
C5,523.2511306011972,7,2.6661952270078473,free sweep (27% of recording),0.10324127227067947,loiacono,547.1593123512226,77.34891519941657
C5,523.2511306011972,7,2.6662128099997062,free sweep (27% of recording),0.10324127227067947,librosa,547.0078479053759,76.86960926322628
C5,523.2511306011972,8,2.9327969670121092,free sweep (31% of recording),0.10773387551307678,loiacono,554.3612215907187,99.98738225496706
C5,523.2511306011972,8,2.932815150998067,free sweep (31% of recording),0.10773387551307678,librosa,546.8370452953275,76.32894888545835
C5,523.2511306011972,9,3.199902321008267,free sweep (35% of recording),0.08799326419830322,loiacono,542.403065612453,62.234170473134874
C5,523.2511306011972,9,3.1999215969990473,free sweep (35% of recording),0.08799326419830322,librosa,546.4444049782278,75.0854405188721
C5,523.2511306011972,10,3.4661075469921343,free sweep (40% of recording),0.06460390239953995,loiacono,548.4216665629962,81.33845427066213
C5,523.2511306011972,10,3.4661246289906558,free sweep (40% of recording),0.06460390239953995,librosa,545.2946618715707,71.43901032280822
C5,523.2511306011972,11,3.732833830988966,free sweep (44% of recording),0.04538700357079506,loiacono,543.5823061966274,65.9939674405087
C5,523.2511306011972,11,3.7328568439988885,free sweep (44% of recording),0.04538700357079506,librosa,545.6049425939268,72.42382792398514
C5,523.2511306011972,12,4.0000043170002755,free sweep (48% of recording),0.03785351291298866,loiacono,549.2704332116386,84.01573329087059
C5,523.2511306011972,12,4.000021999992896,free sweep (48% of recording),0.03785351291298866,librosa,545.4100755757411,71.80539386965533
C5,523.2511306011972,13,4.2652458639931865,free sweep (52% of recording),0.03868020698428154,loiacono,540.406446918261,55.84963442324567
C5,523.2511306011972,13,4.265267083013896,free sweep (52% of recording),0.03868020698428154,librosa,545.984390521686,73.62741828331643
C5,523.2511306011972,14,4.531889450998278,free sweep (56% of recording),0.0371885783970356,loiacono,548.0969456453881,80.3130855825581
C5,523.2511306011972,14,4.531912033009576,free sweep (56% of recording),0.0371885783970356,librosa,545.9547835651895,73.5335365499654
C5,523.2511306011972,15,4.798439612000948,free sweep (60% of recording),0.03531340882182121,loiacono,543.2375429468876,64.89559608244498
C5,523.2511306011972,15,4.798456624004757,free sweep (60% of recording),0.03531340882182121,librosa,545.7778587939326,72.97241347107193
C5,523.2511306011972,16,5.065209065011004,free sweep (65% of recording),0.03478620573878288,loiacono,548.2638646906449,80.84024039162226
C5,523.2511306011972,16,5.065226236998569,free sweep (65% of recording),0.03478620573878288,librosa,545.9568211798229,73.53999785657096
C5,523.2511306011972,17,5.331803319015307,free sweep (69% of recording),0.03564707934856415,loiacono,543.7318283795162,66.4701093161781
C5,523.2511306011972,17,5.3318207419943064,free sweep (69% of recording),0.03564707934856415,librosa,545.8965240953728,73.34878469370958
C5,523.2511306011972,18,5.599013700004434,free sweep (73% of recording),0.03706388175487518,loiacono,550.8704472432538,89.05145330230346
C5,523.2511306011972,18,5.599037745007081,free sweep (73% of recording),0.03706388175487518,librosa,545.4133566026326,71.81580843410813
C5,523.2511306011972,19,5.865336924995063,free sweep (77% of recording),0.03565638139843941,loiacono,539.8447478721253,54.04925205602037
C5,523.2511306011972,19,5.865358053997625,free sweep (77% of recording),0.03565638139843941,librosa,546.0155201150184,73.72612270883934
C5,523.2511306011972,20,6.131932591000805,free sweep (81% of recording),0.037801265716552734,loiacono,543.3253760279899,65.17548713765103
C5,523.2511306011972,20,6.131948832015041,free sweep (81% of recording),0.037801265716552734,librosa,545.2986491297431,71.4516692618296
C5,523.2511306011972,21,6.400418673991226,free sweep (85% of recording),0.03837486729025841,loiacono,545.5602026273883,72.28185976488817
C5,523.2511306011972,21,6.400442448997637,free sweep (85% of recording),0.03837486729025841,librosa,545.9054571591187,73.37711441720383
C5,523.2511306011972,22,6.6653267740039155,free sweep (90% of recording),0.03992641717195511,loiacono,539.2343930024956,52.090790984949436
C5,523.2511306011972,22,6.665343656000914,free sweep (90% of recording),0.03992641717195511,librosa,544.7696174647692,69.77126495796732
C5,523.2511306011972,23,6.932383123988984,free sweep (94% of recording),0.03777723014354706,loiacono,537.3755952215429,46.11273534465967
C5,523.2511306011972,23,6.932406637992244,free sweep (94% of recording),0.03777723014354706,librosa,544.2623342442334,68.15840861146107
C5,523.2511306011972,24,7.198679307999555,free sweep (98% of recording),0.03330334648489952,loiacono,536.3770521169404,42.892790183593455
C5,523.2511306011972,24,7.19869520800421,free sweep (98% of recording),0.03330334648489952,librosa,543.6789547137679,66.3017521655269
D5,587.3295358348151,1,0.26689987600548193,free sweep ( 2% of recording),0.09675391763448715,loiacono,621.0087706430013,96.53214440563325
D5,587.3295358348151,1,0.26692295901011676,free sweep ( 2% of recording),0.09675391763448715,librosa,615.4619075810955,80.99925262505916
D5,587.3295358348151,2,0.5334485119965393,free sweep ( 6% of recording),0.07648888230323792,loiacono,614.1306403328942,77.25047244099908
D5,587.3295358348151,2,0.5334710940078367,free sweep ( 6% of recording),0.07648888230323792,librosa,611.8157796265612,70.71255141728102
D5,587.3295358348151,3,0.7999739749939181,free sweep (10% of recording),0.1050938069820404,loiacono,613.6272107817033,75.83072272670043
D5,587.3295358348151,3,0.799992399988696,free sweep (10% of recording),0.1050938069820404,librosa,613.377513033465,75.12610400551311
D5,587.3295358348151,4,1.0664005819999147,free sweep (15% of recording),0.0973166823387146,loiacono,611.7255853028138,70.45731283023747
D5,587.3295358348151,4,1.0664176240097731,free sweep (15% of recording),0.0973166823387146,librosa,612.9865584347765,74.02229812671409
D5,587.3295358348151,5,1.3332861289964058,free sweep (19% of recording),0.08916258066892624,loiacono,610.5907756201653,67.24272487398623
D5,587.3295358348151,5,1.333309834008105,free sweep (19% of recording),0.08916258066892624,librosa,611.8981461045423,70.94560531721554
D5,587.3295358348151,6,1.5994720250018872,free sweep (23% of recording),0.05916006490588188,loiacono,617.6023206045234,87.00957964996684
D5,587.3295358348151,6,1.599489657994127,free sweep (23% of recording),0.05916006490588188,librosa,612.938600688906,73.88684763531687
D5,587.3295358348151,7,1.8661549320095219,free sweep (27% of recording),0.02816535159945488,loiacono,608.4556125592376,61.1781963913984
D5,587.3295358348151,7,1.8661716940114275,free sweep (27% of recording),0.02816535159945488,librosa,614.9727279259835,79.62269105043974
D5,587.3295358348151,8,2.13344527001027,free sweep (31% of recording),0.04143103212118149,loiacono,610.886543877652,68.08112617678208
D5,587.3295358348151,8,2.133467712003039,free sweep (31% of recording),0.04143103212118149,librosa,609.0466691546707,62.85910886063036
D5,587.3295358348151,9,2.399411952996161,free sweep (35% of recording),0.05148068442940712,loiacono,609.9192713173804,65.33773239433701
D5,587.3295358348151,9,2.3994287340028677,free sweep (35% of recording),0.05148068442940712,librosa,609.2361241984383,63.39755695654278
D5,587.3295358348151,10,2.666967797995312,free sweep (40% of recording),0.052899036556482315,loiacono,613.1064478643169,74.36086406280356
D5,587.3295358348151,10,2.6669851600017864,free sweep (40% of recording),0.052899036556482315,librosa,609.9388697791919,65.39336103386009
D5,587.3295358348151,11,2.9332543810014613,free sweep (44% of recording),0.08535400032997131,loiacono,610.3700459724587,66.61676754734079
D5,587.3295358348151,11,2.9332736569922417,free sweep (44% of recording),0.08535400032997131,librosa,611.5879284655283,70.06768874431165
D5,587.3295358348151,12,3.20016585700796,free sweep (48% of recording),0.06309531629085541,loiacono,611.5450081135444,69.94618899140565
D5,587.3295358348151,12,3.2001831800153013,free sweep (48% of recording),0.06309531629085541,librosa,610.7000705179457,67.55258562424088
D5,587.3295358348151,13,3.466117581992876,free sweep (52% of recording),0.05546436458826065,loiacono,610.7300664071197,67.63761693812545
D5,587.3295358348151,13,3.4661354350100737,free sweep (52% of recording),0.05546436458826065,librosa,611.0074353903751,68.42369518408299
D5,587.3295358348151,14,3.7327321709890384,free sweep (56% of recording),0.02539920248091221,loiacono,612.5198527774567,72.70369749515154
D5,587.3295358348151,14,3.73274852099712,free sweep (56% of recording),0.02539920248091221,librosa,609.6382771948846,64.5399568376948
D5,587.3295358348151,15,3.9992764680064283,free sweep (60% of recording),0.024245843291282654,loiacono,610.9849781155174,68.36006336696597
D5,587.3295358348151,15,3.9992935100162867,free sweep (60% of recording),0.024245843291282654,librosa,609.2750086834848,63.50804941360646
D5,587.3295358348151,16,4.267489124002168,free sweep (65% of recording),0.02200252190232277,loiacono,611.3340242645328,69.3488078651202
D5,587.3295358348151,16,4.267507026990643,free sweep (65% of recording),0.02200252190232277,librosa,610.3905803076443,66.67500949827925
D5,587.3295358348151,17,5.066703546006465,free sweep (69% of recording),0.05374129116535187,loiacono,612.6067197129308,72.9492019190372
D5,587.3295358348151,17,5.06672066799365,free sweep (69% of recording),0.05374129116535187,librosa,611.1636363744442,68.8662199170568
D5,587.3295358348151,18,5.334334890998434,free sweep (73% of recording),0.09188323467969894,loiacono,611.1912992141299,68.94457825402017
