note,target_hz,block,elapsed_s,gesture,rms,algorithm,frequency_hz,cents
F#5,739.9888454232688,2,0.5156761480029672,free sweep ( 6% of recording),0.010588704608380795,loiacono,753.2654092843404,30.785708489284755
F#5,739.9888454232688,2,0.5182067650021054,free sweep ( 6% of recording),0.010588704608380795,librosa,751.9543034029,27.76976111788458
F#5,739.9888454232688,3,0.7635702969855629,free sweep (10% of recording),0.010354943573474884,loiacono,754.8206188270782,34.35637039858482
F#5,739.9888454232688,3,0.7664919679809827,free sweep (10% of recording),0.010354943573474884,librosa,751.6625612613229,27.09794910612348
F#5,739.9888454232688,4,1.0148138699878473,free sweep (15% of recording),0.010368750430643559,loiacono,753.6444351474556,31.656606633542314
F#5,739.9888454232688,4,1.0170328230015002,free sweep (15% of recording),0.010368750430643559,librosa,751.5315587347425,26.79619694771999
F#5,739.9888454232688,5,1.2751805459847674,free sweep (19% of recording),0.010163332335650921,loiacono,755.78623249315,36.56965770517384
F#5,739.9888454232688,5,1.2773752629873343,free sweep (19% of recording),0.010163332335650921,librosa,754.9622160788219,34.68110317276185
F#5,739.9888454232688,6,1.5122451920178719,free sweep (23% of recording),0.010081112384796143,loiacono,738.44390524358,-3.6182288510733986
F#5,739.9888454232688,6,1.5147543380153365,free sweep (23% of recording),0.010081112384796143,librosa,747.8277764898592,18.24304117707234
F#5,739.9888454232688,7,1.7667223199969158,free sweep (27% of recording),0.009925341233611107,loiacono,756.1457103529672,37.39289624507358
F#5,739.9888454232688,7,1.7694591640029103,free sweep (27% of recording),0.009925341233611107,librosa,751.603747698727,26.96248403043076
F#5,739.9888454232688,8,2.0229946459876373,free sweep (31% of recording),0.009791026823222637,loiacono,693.3787754336828,-112.63181751843783
F#5,739.9888454232688,8,2.0252205609867815,free sweep (31% of recording),0.009791026823222637,librosa,829.782440475695,198.2755248562872
F#5,739.9888454232688,9,2.2630914990149904,free sweep (35% of recording),0.009785234928131104,loiacono,815.1905819987826,167.56063225135253
F#5,739.9888454232688,9,2.264882960007526,free sweep (35% of recording),0.009785234928131104,librosa,882.0,303.9301584394333
F#5,739.9888454232688,10,2.515639488992747,free sweep (40% of recording),0.00978047214448452,loiacono,822.551322323657,183.12260822361011
F#5,739.9888454232688,10,2.5180737350019626,free sweep (40% of recording),0.00978047214448452,librosa,882.0,303.9301584394333
F#5,739.9888454232688,11,2.7690835389948916,free sweep (44% of recording),0.01048243511468172,loiacono,763.7928183949084,54.81339750324175
F#5,739.9888454232688,11,2.7718358220008668,free sweep (44% of recording),0.01048243511468172,librosa,758.7692495150964,43.38922605571782
F#5,739.9888454232688,12,3.014582926989533,free sweep (48% of recording),0.00998950656503439,loiacono,749.1498270622211,21.300908649602427
F#5,739.9888454232688,12,3.01648466399638,free sweep (48% of recording),0.00998950656503439,librosa,759.1145403057412,44.1768742115432
F#5,739.9888454232688,13,3.2634734049788676,free sweep (52% of recording),0.009260265156626701,loiacono,744.6505334754506,10.871999921194838
