commit,date,subject,hole_index,note,z_mm,diameter_mm,source
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",1,A,310.0000,10.0000,"translate([0, 0, 342- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",2,B,275.2500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",3,C,249.7500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",4,D,214.5000,11.0000,"translate([0, 0, 246.5- mouthpiece_active_length+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",5,E,183.0000,11.0000,"translate([0, 0, 215- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
16cba21cebad,2025-11-25,"characterizes the frequencies; evidently PETG runs much flatter, or expends sightly less on the bambu",6,F#,156.0000,10.8800,"translate([0, 0, 188- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
758b31e8172c,2025-11-24,as printed,1,A,310.0000,10.0000,"translate([0, 0, 342- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
758b31e8172c,2025-11-24,as printed,2,B,275.2500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
758b31e8172c,2025-11-24,as printed,3,C,249.7500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
758b31e8172c,2025-11-24,as printed,4,D,214.5000,11.0000,"translate([0, 0, 246.5- mouthpiece_active_length+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
758b31e8172c,2025-11-24,as printed,5,E,183.0000,11.0000,"translate([0, 0, 215- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
758b31e8172c,2025-11-24,as printed,6,F#,156.0000,10.8800,"translate([0, 0, 188- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
f21b7683feca,2025-11-23,latest,1,A,313.5000,10.0000,"translate([0, 0, 342- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
f21b7683feca,2025-11-23,latest,2,B,278.7500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
f21b7683feca,2025-11-23,latest,3,C,253.2500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
f21b7683feca,2025-11-23,latest,4,D,218.0000,11.0000,"translate([0, 0, d_pos_z+zadj]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
f21b7683feca,2025-11-23,latest,5,E,186.5000,11.0000,"translate([0, 0, 215- mouthpiece_active_length+zadj]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
f21b7683feca,2025-11-23,latest,6,F#,159.5000,10.8800,"translate([0, 0, 188- mouthpiece_active_length+zadj]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",1,A,318.0000,10.0000,"translate([0, 0, 342- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",2,B,283.2500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",3,C,257.7500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",4,D,222.5000,11.0000,"translate([0, 0, d_pos_z]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",5,E,191.0000,11.0000,"translate([0, 0, 215- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
f81aa0ac8148,2025-10-19,"4-parter, as printed",6,F#,164.0000,10.8800,"translate([0, 0, 188- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
d5c29dc21272,2025-05-08,"another fipple, as printed",1,A,319.5000,10.0000,"translate([0, 0, 342- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
d5c29dc21272,2025-05-08,"another fipple, as printed",2,B,284.7500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
d5c29dc21272,2025-05-08,"another fipple, as printed",3,C,259.2500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
d5c29dc21272,2025-05-08,"another fipple, as printed",4,D,224.0000,11.0000,"translate([0, 0, d_pos_z]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
d5c29dc21272,2025-05-08,"another fipple, as printed",5,E,192.5000,11.0000,"translate([0, 0, 215- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
d5c29dc21272,2025-05-08,"another fipple, as printed",6,F#,165.5000,10.8800,"translate([0, 0, 188- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",1,A,324.0000,10.0000,"translate([0, 0, 342- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",2,B,289.2500,10.0000,"translate([0, 0, 307.25- mouthpiece_active_length]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",3,C,263.7500,9.5000,"translate([0, 0, 281.75- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",4,D,228.5000,11.0000,"translate([0, 0, 246.5- mouthpiece_active_length]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",5,E,197.0000,11.0000,"translate([0, 0, 215- mouthpiece_active_length]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
857dfc407a50,2025-05-05,"first fipple ""eurasian synergy"" edition, as printed",6,F#,170.0000,10.8800,"translate([0, 0, 188- mouthpiece_active_length]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,1,A,345.2500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,2,B,310.5000,10.0000,"translate([0, 0, bl + 298.25 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,3,C,285.0000,9.5000,"translate([0, 0, bl + 272.75 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,4,D,249.7500,11.0000,"translate([0, 0, bl + 237.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,5,E,218.2500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
0a7c3d21657f,2025-04-10,8C as printed at the Node,6,F#,191.2500,10.8800,"translate([0, 0, bl + 179 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,1,A,345.2500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,2,B,310.5000,10.0000,"translate([0, 0, bl + 298.25 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,3,C,285.0000,9.5000,"translate([0, 0, bl + 272.75 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,4,D,249.7500,11.0000,"translate([0, 0, bl + 237.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,5,E,218.2500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 11);"
85a2af4a2b9c,2025-04-10,major fixes. battery might die?,6,F#,191.2500,10.8800,"translate([0, 0, bl + 179 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
dd2c7fc5a4d2,2025-04-10,still broke :),1,A,345.2500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
dd2c7fc5a4d2,2025-04-10,still broke :),2,B,310.5000,10.0000,"translate([0, 0, bl + 298.25 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
dd2c7fc5a4d2,2025-04-10,still broke :),3,C,285.0000,9.5000,"translate([0, 0, bl + 272.75 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
dd2c7fc5a4d2,2025-04-10,still broke :),4,D,249.7500,11.0000,"translate([0, 0, bl + 237.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
dd2c7fc5a4d2,2025-04-10,still broke :),5,E,218.2500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
dd2c7fc5a4d2,2025-04-10,still broke :),6,F#,191.2500,10.8800,"translate([0, 0, bl + 179 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,1,A,345.2500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,2,B,310.5000,10.0000,"translate([0, 0, bl + 298.25 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,3,C,285.0000,9.5000,"translate([0, 0, bl + 272.75 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,4,D,249.7500,11.0000,"translate([0, 0, bl + 237.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,5,E,218.2500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
5957fbcd9ff8,2025-04-10,tried to fix it. broke it instead,6,F#,191.2500,10.8800,"translate([0, 0, bl + 179 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,2,B,312.7500,10.0000,"translate([0, 0, bl + 299 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,3,C,285.7500,9.5000,"translate([0, 0, bl + 272 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,4,D,250.2500,11.0000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
48b2fec16775,2025-04-06,attempted revert and F# correction of Print #8,6,F#,192.2500,10.8800,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 0.75);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,2,B,312.7500,10.0000,"translate([0, 0, bl + 299 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,3,C,285.7500,9.5000,"translate([0, 0, bl + 272 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,4,D,250.2500,11.0000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
6ffa3e2bb7c2,2025-04-06,adds tuning plot with extension,6,F#,192.2500,11.3800,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1.25);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,2,B,312.7500,10.0000,"translate([0, 0, bl + 299 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,3,C,285.7500,9.5000,"translate([0, 0, bl + 272 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,4,D,250.2500,11.0000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
a3509579bad8,2025-03-31,i started making parts that can modify the fife in post,6,F#,192.2500,11.3800,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1.25);"
ee1422b493cd,2025-03-27,mild tuning adjustments,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
ee1422b493cd,2025-03-27,mild tuning adjustments,2,B,312.7500,10.0000,"translate([0, 0, bl + 299 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 10);"
ee1422b493cd,2025-03-27,mild tuning adjustments,3,C,285.7500,9.5000,"translate([0, 0, bl + 272 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
ee1422b493cd,2025-03-27,mild tuning adjustments,4,D,250.2500,11.0000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1);"
ee1422b493cd,2025-03-27,mild tuning adjustments,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
ee1422b493cd,2025-03-27,mild tuning adjustments,6,F#,192.2500,11.3800,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1.25);"
1e38b473e551,2025-03-12,Update Quena.scad,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
1e38b473e551,2025-03-12,Update Quena.scad,2,B,312.7500,9.5000,"translate([0, 0, bl + 299 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 9.5);"
1e38b473e551,2025-03-12,Update Quena.scad,3,C,285.2500,9.5000,"translate([0, 0, bl + 271.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
1e38b473e551,2025-03-12,Update Quena.scad,4,D,250.2500,10.5000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1.5);"
1e38b473e551,2025-03-12,Update Quena.scad,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
1e38b473e551,2025-03-12,Update Quena.scad,6,F#,192.2500,11.1300,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",2,B,312.7500,9.5000,"translate([0, 0, bl + 299 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 9.5);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",3,C,285.2500,9.5000,"translate([0, 0, bl + 271.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",4,D,250.2500,10.5000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1.5);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
48234cc1ddbe,2025-03-11,"removes quena taper, adds low whistle draft",6,F#,192.2500,11.1300,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1);"
63b9f1160831,2025-03-08,10 as printed,1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
63b9f1160831,2025-03-08,10 as printed,2,B,312.7500,9.5000,"translate([0, 0, bl + 299 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 9.5);"
63b9f1160831,2025-03-08,10 as printed,3,C,285.2500,9.5000,"translate([0, 0, bl + 271.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
63b9f1160831,2025-03-08,10 as printed,4,D,250.2500,10.5000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1.5);"
63b9f1160831,2025-03-08,10 as printed,5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
63b9f1160831,2025-03-08,10 as printed,6,F#,192.2500,11.1300,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1);"
ee7a0e1f02a1,2025-03-07,"10, with taper",1,A,346.7500,10.0000,"translate([0, 0, bl + 334 - 1 + hole_shift]) rotate([-5, 90, 0]) cylinder(h = od, d = 10);"
ee7a0e1f02a1,2025-03-07,"10, with taper",2,B,312.7500,9.5000,"translate([0, 0, bl + 299 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 9.5);"
ee7a0e1f02a1,2025-03-07,"10, with taper",3,C,285.2500,9.5000,"translate([0, 0, bl + 271.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10 - 0.5);"
ee7a0e1f02a1,2025-03-07,"10, with taper",4,D,250.2500,10.5000,"translate([0, 0, bl + 236.5 + hole_shift]) rotate([5, 90, 0]) cylinder(h = od, d = 12 - 1.5);"
ee7a0e1f02a1,2025-03-07,"10, with taper",5,E,219.7500,11.0000,"translate([0, 0, bl + 206 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 11);"
ee7a0e1f02a1,2025-03-07,"10, with taper",6,F#,192.2500,11.1300,"translate([0, 0, bl + 178.5 + hole_shift]) rotate([0, 90, 0]) cylinder(h = od, d = 10.13 + 1);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,1,A,346.7500,10.0000,"translate([0,0,bl+334-1+hole_shift])rotate([-5,90,0])cylinder(h=od,d=10);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,2,B,312.7500,9.5000,"translate([0,0,bl+299+hole_shift])rotate([0,90,0])cylinder(h=od,d=9.5);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,3,C,285.2500,9.5000,"translate([0,0,bl+271.5+hole_shift])rotate([0,90,0])cylinder(h=od,d=10-0.5);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,4,D,250.2500,10.5000,"translate([0,0,bl+236.5+hole_shift])rotate([5,90,0])cylinder(h=od,d=12-1.5);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,5,E,219.7500,11.0000,"translate([0,0,bl+206+hole_shift])rotate([0,90,0])cylinder(h=od,d=11);"
3f43ea68ba34,2025-03-04,Merge branch 'master' of https://github.com/juliancoy/AgnuQuena,6,F#,192.2500,11.1300,"translate([0,0,bl+178.5+hole_shift])rotate([0,90,0])cylinder(h=od,d=10.13+1);"
